# schema_version=growth_dislocation_universe.v2
# SPY holdings=As of 18-Aug-2026; source=https://www.ssga.com/library-content/products/fund-data/etfs/us/holdings-daily-us-en-spy.xlsx
# NDX retrieved_at=2026-08-20; source=https://www.nasdaq.com/products/global-indexes/nasdaq-100/companies
# IWM holdings=Aug 18, 2026; source=https://www.ishares.com/us/products/239710/ishares-russell-2000-etf/latest-holdings.csv
# classification=subindustry unavailable from official holdings; sector used as the explicit crowding fallback
# growth_theme=curated issuer-level optionality taxonomy; blank is not a negative sector judgment
symbol,provider_symbol,company,sector,subindustry,classification_level,sector_benchmark,memberships,growth_theme
MQ,MQ,MARQETA CLASS A,Financials,Financials,sector,XLF,IWM
MRAM,MRAM,EVERSPIN TECHNOLOGIES INC,Information Technology,Information Technology,sector,IWM,IWM
MRBK,MRBK,MERIDIAN CORP,Financials,Financials,sector,XLF,IWM
MRCY,MRCY,MERCURY SYSTEMS INC,Industrials,Industrials,sector,XLI,IWM
MRK,MRK,MERCK + CO. INC.,Health Care,Health Care,sector,XLV,SPY
MRNA,MRNA,MODERNA INC,Health Care,Health Care,sector,XLV,SPY
MRSH,MRSH,MARSH + MCLENNAN COS,Financials,Financials,sector,XLF,SPY
MRTN,MRTN,MARTEN TRANSPORT,Industrials,Industrials,sector,XLI,IWM
MRVI,MRVI,MARAVAI LIFESCIENCES HOLDINGS INC,Health Care,Health Care,sector,XLV,IWM
MRVL,MRVL,MARVELL TECHNOLOGY INC,Technology,Technology,sector,XLK,NDX|SPY
MRX,MRX,MAREX GROUP LTD,Financials,Financials,sector,XLF,IWM
MS,MS,MORGAN STANLEY,Financials,Financials,sector,XLF,SPY
MSBI,MSBI,MIDLAND STATES BANCORP INC,Financials,Financials,sector,XLF,IWM
MSCI,MSCI,MSCI INC,Financials,Financials,sector,XLF,SPY
MSEX,MSEX,MIDDLESEX WATER,Utilities,Utilities,sector,XLU,IWM
MSFT,MSFT,MICROSOFT CORP,Technology,Technology,sector,XLK,NDX|SPY
MSGE,MSGE,MADISON SQUARE GARDEN ENTERTAINMEN,Communication,Communication,sector,XLC,IWM
MSI,MSI,MOTOROLA SOLUTIONS INC,Technology,Technology,sector,XLK,SPY
MSTR,MSTR,Strategy Inc Common Stock Class A,Unknown,Unknown,fallback,QQQ,NDX
MTB,MTB,M + T BANK CORP,Financials,Financials,sector,XLF,SPY
MTD,MTD,METTLER TOLEDO INTERNATIONAL,Health Care,Health Care,sector,XLV,SPY
MTH,MTH,MERITAGE CORP,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
MTRN,MTRN,MATERION,Materials,Materials,sector,XLB,IWM
MTRX,MTRX,MATRIX SERVICE,Industrials,Industrials,sector,XLI,IWM
MTUS,MTUS,METALLUS INC,Materials,Materials,sector,XLB,IWM
MTW,MTW,MANITOWOC INC,Industrials,Industrials,sector,XLI,IWM
MTX,MTX,MINERALS TECHNOLOGIES,Materials,Materials,sector,XLB,IWM
MU,MU,MICRON TECHNOLOGY INC,Technology,Technology,sector,XLK,NDX|SPY
MUR,MUR,MURPHY OIL CORP,Energy,Energy,sector,XLE,IWM
MUX,MUX,MCEWEN INC,Materials,Materials,sector,XLB,IWM
MVBF,MVBF,MVB FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
MVST,MVST,MICROVAST HOLDINGS,Industrials,Industrials,sector,XLI,IWM
MWA,MWA,MUELLER WATER PRODUCTS SERIES A,Industrials,Industrials,sector,XLI,IWM
MXL,MXL,MAXLINEAR,Information Technology,Information Technology,sector,IWM,IWM
MYE,MYE,MYERS INDUSTRIES INC,Materials,Materials,sector,XLB,IWM
MYFW,MYFW,FIRST WESTERN FINANCIAL INC,Financials,Financials,sector,XLF,IWM
MYGN,MYGN,MYRIAD GENETICS,Health Care,Health Care,sector,XLV,IWM
MYRG,MYRG,MYR GROUP INC,Industrials,Industrials,sector,XLI,IWM
MZTI,MZTI,MARZETTI,Consumer Staples,Consumer Staples,sector,XLP,IWM
NABL,NABL,N ABLE INC,Information Technology,Information Technology,sector,IWM,IWM
NAGE,NAGE,NIAGEN BIOSCIENCE INC,Consumer Staples,Consumer Staples,sector,XLP,IWM
NAT,NAT,NORDIC AMERICAN TANKERS LTD,Energy,Energy,sector,XLE,IWM
NATH,NATH,NATHANS FAMOUS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
NATL,NATL,NCR ATLEOS,Financials,Financials,sector,XLF,IWM
NATR,NATR,NATURES SUNSHINE PRODUCTS INC,Consumer Staples,Consumer Staples,sector,XLP,IWM
NAUT,NAUT,NAUTILUS BIOTECHNOLGY,Health Care,Health Care,sector,XLV,IWM
NAVI,NAVI,NAVIENT,Financials,Financials,sector,XLF,IWM
NAVN,NAVN,NAVAN CLASS A,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
NB,NB,NIOCORP DEVELOPMENTS,Materials,Materials,sector,XLB,IWM
NBBK,NBBK,NB BANCORP INC,Financials,Financials,sector,XLF,IWM
NBHC,NBHC,NATIONAL BANK HOLDINGS CORP CLASS,Financials,Financials,sector,XLF,IWM
NBIS,NBIS,Nebius Group N.V. Class A Ordinary Shares,Unknown,Unknown,fallback,QQQ,NDX
NBN,NBN,NORTHEAST BANK,Financials,Financials,sector,XLF,IWM
NBR,NBR,NABORS INDUSTRIES,Energy,Energy,sector,XLE,IWM
NBTB,NBTB,NBT BANCORP,Financials,Financials,sector,XLF,IWM
NC,NC,NACCO INDUSTRIES INC CLASS A,Energy,Energy,sector,XLE,IWM
NCLH,NCLH,NORWEGIAN CRUISE LINE HOLDIN,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
NCMI,NCMI,NATIONAL CINEMEDIA INC,Communication,Communication,sector,XLC,IWM
NCNO,NCNO,NCINO,Information Technology,Information Technology,sector,IWM,IWM
NDAQ,NDAQ,NASDAQ INC,Financials,Financials,sector,XLF,SPY
NDSN,NDSN,NORDSON CORP,Industrials,Industrials,sector,XLI,SPY
NE,NE,NOBLE CORPORATION PLC,Energy,Energy,sector,XLE,IWM
NECB,NECB,NORTHEAST COMMUNITY BANCORP INC,Financials,Financials,sector,XLF,IWM
NEE,NEE,NEXTERA ENERGY INC,Utilities,Utilities,sector,XLU,SPY
NEM,NEM,NEWMONT CORP,Materials,Materials,sector,XLB,SPY
NEO,NEO,NEOGENOMICS,Health Care,Health Care,sector,XLV,IWM
NEOG,NEOG,NEOGEN,Health Care,Health Care,sector,XLV,IWM
NERV,NERV,MINERVA NEUROSCIENCES INC,Health Care,Health Care,sector,XLV,IWM
NESR,NESR,NATIONAL ENERGY SERVICES REUNITED,Energy,Energy,sector,XLE,IWM
NEWT,NEWT,NEWTEKONE,Financials,Financials,sector,XLF,IWM
NEXN,NEXN,NEXXEN INTERNATIONAL LTD,Communication,Communication,sector,XLC,IWM
NEXT,NEXT,NEXTDECADE,Energy,Energy,sector,XLE,IWM
NFLX,NFLX,NETFLIX INC,Communication Services,Communication Services,sector,XLC,NDX|SPY
NG,NG,NOVAGOLD RESOURCES INC,Materials,Materials,sector,XLB,IWM
NGNE,NGNE,NEUROGENE INC,Health Care,Health Care,sector,XLV,IWM
NGS,NGS,NATURAL GAS SERVICES GROUP,Energy,Energy,sector,XLE,IWM
NGVC,NGVC,NATURAL GROCERS BY VITAMIN COTTAGE,Consumer Staples,Consumer Staples,sector,XLP,IWM
NGVT,NGVT,INGEVITY,Materials,Materials,sector,XLB,IWM
NHC,NHC,NATIONAL HEALTHCARE CORP,Health Care,Health Care,sector,XLV,IWM
NHI,NHI,NATIONAL HEALTH INVESTORS REIT,Real Estate,Real Estate,sector,XLRE,IWM
NHP,NHP,NATIONAL HEALTHCARE PROPERTIES CLA,Real Estate,Real Estate,sector,XLRE,IWM
NI,NI,NISOURCE INC,Utilities,Utilities,sector,XLU,SPY
NIC,NIC,NICOLET BANKSHARES INC,Financials,Financials,sector,XLF,IWM
NJR,NJR,NEW JERSEY RESOURCES CORP,Utilities,Utilities,sector,XLU,IWM
NKE,NKE,NIKE INC  CL B,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
NKSH,NKSH,NATIONAL BANKSHARES INC,Financials,Financials,sector,XLF,IWM
NKTR,NKTR,NEKTAR THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
NKTX,NKTX,NKARTA,Health Care,Health Care,sector,XLV,IWM
NL,NL,NLI HOLDINGS INC,Industrials,Industrials,sector,XLI,IWM
NLOP,NLOP,NET LEASE OFFICE PROPERTIES,Real Estate,Real Estate,sector,XLRE,IWM
NMAX,NMAX,NEWSMAX INC CLASS B,Communication,Communication,sector,XLC,IWM
NMIH,NMIH,NMI HOLDINGS,Financials,Financials,sector,XLF,IWM
NMRA,NMRA,NEUMORA THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
NMRK,NMRK,NEWMARK GROUP INC CLASS A,Real Estate,Real Estate,sector,XLRE,IWM
NN,NN,NEXTNAV,Information Technology,Information Technology,sector,IWM,IWM
NNE,NNE,NANO NUCLEAR ENERGY,Industrials,Industrials,sector,XLI,IWM,nuclear
NNI,NNI,NELNET CLASS A,Financials,Financials,sector,XLF,IWM
NOC,NOC,NORTHROP GRUMMAN CORP,Industrials,Industrials,sector,XLI,SPY
NODK,NODK,NI HOLDINGS INC,Financials,Financials,sector,XLF,IWM
NOG,NOG,NORTHERN OIL AND GAS,Energy,Energy,sector,XLE,IWM
NOVT,NOVT,NOVANTA,Information Technology,Information Technology,sector,IWM,IWM
NOW,NOW,SERVICENOW INC,Technology,Technology,sector,XLK,SPY
NP,NP,NEPTUNE INSURANCE HOLDINGS CLASS A,Financials,Financials,sector,XLF,IWM
NPB,NPB,NORTHPOINTE BANCSHARES INC,Financials,Financials,sector,XLF,IWM
NPCE,NPCE,NEUROPACE,Health Care,Health Care,sector,XLV,IWM
NPK,NPK,NATIONAL PRESTO INDUSTRIES INC,Industrials,Industrials,sector,XLI,IWM
NPKI,NPKI,NPK INTERNATIONAL,Industrials,Industrials,sector,XLI,IWM
NPO,NPO,ENPRO,Industrials,Industrials,sector,XLI,IWM
NPWR,NPWR,NET POWER CLASS A,Industrials,Industrials,sector,XLI,IWM
NRC,NRC,NRC HEALTH,Health Care,Health Care,sector,XLV,IWM
NRDS,NRDS,NERDWALLET CLASS A,Financials,Financials,sector,XLF,IWM
NREF,NREF,NEXPOINT REAL ESTATE FINANCE,Financials,Financials,sector,XLF,IWM
NRG,NRG,NRG ENERGY INC,Utilities,Utilities,sector,XLU,SPY
NRGV,NRGV,ENERGY VAULT HOLDINGS,Industrials,Industrials,sector,XLI,IWM
NRIM,NRIM,NORTHRIM BANCORP INC,Financials,Financials,sector,XLF,IWM
NRIX,NRIX,NURIX THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
NSC,NSC,NORFOLK SOUTHERN CORP,Industrials,Industrials,sector,XLI,SPY
NSIT,NSIT,INSIGHT ENTERPRISES INC,Information Technology,Information Technology,sector,IWM,IWM
NSP,NSP,INSPERITY,Industrials,Industrials,sector,XLI,IWM
NSSC,NSSC,NAPCO SECURITY TECHNOLOGIES,Information Technology,Information Technology,sector,IWM,IWM
NTAP,NTAP,NETAPP INC,Technology,Technology,sector,XLK,SPY
NTB,NTB,BANK OF NT BUTTERFIELD & SON LTD,Financials,Financials,sector,XLF,IWM
NTCT,NTCT,NETSCOUT SYSTEMS,Information Technology,Information Technology,sector,IWM,IWM
NTGR,NTGR,NETGEAR,Information Technology,Information Technology,sector,IWM,IWM
NTLA,NTLA,INTELLIA THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
NTRS,NTRS,NORTHERN TRUST CORP,Financials,Financials,sector,XLF,SPY
NTST,NTST,NETSTREIT,Real Estate,Real Estate,sector,XLRE,IWM
NUAI,NUAI,NEW ERA ENERGY AND DIGITAL INC,Energy,Energy,sector,XLE,IWM
NUE,NUE,NUCOR CORP,Materials,Materials,sector,XLB,SPY
NUS,NUS,NU SKIN ENTERPRISES CLASS A,Consumer Staples,Consumer Staples,sector,XLP,IWM
NUTX,NUTX,NUTEX HEALTH INC,Health Care,Health Care,sector,XLV,IWM
NUVB,NUVB,NUVATION BIO CLASS A,Health Care,Health Care,sector,XLV,IWM
NVAX,NVAX,NOVAVAX,Health Care,Health Care,sector,XLV,IWM
NVCR,NVCR,NOVOCURE,Health Care,Health Care,sector,XLV,IWM
NVCT,NVCT,NUVECTIS PHARMA INC,Health Care,Health Care,sector,XLV,IWM
NVDA,NVDA,NVIDIA CORP,Technology,Technology,sector,XLK,NDX|SPY
NVEC,NVEC,NVE CORP,Information Technology,Information Technology,sector,IWM,IWM
NVGS,NVGS,NAVIGATOR HOLDINGS,Energy,Energy,sector,XLE,IWM
NVR,NVR,NVR INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
NVRI,NVRI,ENVIRI CORP,Industrials,Industrials,sector,XLI,IWM
NVTS,NVTS,NAVITAS SEMICONDUCTOR,Information Technology,Information Technology,sector,IWM,IWM
NWBI,NWBI,NORTHWEST BANCSHARES INC,Financials,Financials,sector,XLF,IWM
NWE,NWE,NORTHWESTERN ENERGY GROUP,Utilities,Utilities,sector,XLU,IWM
NWFL,NWFL,NORWOOD FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
NWL,NWL,NEWELL BRANDS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
NWN,NWN,NORTHWEST NATURAL HOLDING COMPANY,Utilities,Utilities,sector,XLU,IWM
NWPX,NWPX,NWPX INFRASTRUCTURE INC,Industrials,Industrials,sector,XLI,IWM
NWS,NWS,NEWS CORP   CLASS B,Communication Services,Communication Services,sector,XLC,SPY
NWSA,NWSA,NEWS CORP   CLASS A,Communication Services,Communication Services,sector,XLC,SPY
NX,NX,QUANEX BUILDING PRODUCTS CORP,Industrials,Industrials,sector,XLI,IWM
NXDR,NXDR,NEXTDOOR HOLDINGS CLASS A,Communication,Communication,sector,XLC,IWM
NXDT,NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,Real Estate,Real Estate,sector,XLRE,IWM
NXH,NXH,NEIGHBORHOOD INTELLIGENCE,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
NXPI,NXPI,NXP SEMICONDUCTORS NV,Technology,Technology,sector,XLK,NDX|SPY
NXRT,NXRT,NEXPOINT RESIDENTIAL TRUST INC,Real Estate,Real Estate,sector,XLRE,IWM
O,O,REALTY INCOME CORP,Real Estate,Real Estate,sector,XLRE,SPY
OABI,OABI,OMNIAB INC,Health Care,Health Care,sector,XLV,IWM
OBIO,OBIO,ORCHESTRA BIOMED HOLDINGS INC,Health Care,Health Care,sector,XLV,IWM
OBK,OBK,ORIGIN BANCORP INC,Financials,Financials,sector,XLF,IWM
OBT,OBT,ORANGE COUNTY BANCORP INC,Financials,Financials,sector,XLF,IWM
OCFC,OCFC,OCEANFIRST FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
OCGN,OCGN,OCUGEN,Health Care,Health Care,sector,XLV,IWM
OCUL,OCUL,OCULAR THERAPEUTIX,Health Care,Health Care,sector,XLV,IWM
ODC,ODC,OIL DRI CORPORATION OF AMERICA,Consumer Staples,Consumer Staples,sector,XLP,IWM
ODD,ODD,ODDITY TECH CLASS A,Consumer Staples,Consumer Staples,sector,XLP,IWM
ODFL,ODFL,OLD DOMINION FREIGHT LINE,Industrials,Industrials,sector,XLI,NDX|SPY
OEC,OEC,ORION SA,Materials,Materials,sector,XLB,IWM
OFG,OFG,OFG BANCORP,Financials,Financials,sector,XLF,IWM
OFIX,OFIX,ORTHOFIX MEDICAL,Health Care,Health Care,sector,XLV,IWM
OFLX,OFLX,OMEGA FLEX INC,Industrials,Industrials,sector,XLI,IWM
OFRM,OFRM,ONCE UPON A FARM PBC,Consumer Staples,Consumer Staples,sector,XLP,IWM
OGS,OGS,ONE GAS,Utilities,Utilities,sector,XLU,IWM
OI,OI,O I GLASS,Materials,Materials,sector,XLB,IWM
OII,OII,OCEANEERING INTERNATIONAL INC,Energy,Energy,sector,XLE,IWM
OIS,OIS,OIL STATES INTERNATIONAL,Energy,Energy,sector,XLE,IWM
OKE,OKE,ONEOK INC,Energy,Energy,sector,XLE,SPY
OKUR,OKUR,ONKURE THERAPEUTICS INC CLASS A,Health Care,Health Care,sector,XLV,IWM
OLMA,OLMA,OLEMA PHARMACEUTICALS,Health Care,Health Care,sector,XLV,IWM
OLP,OLP,ONE LIBERTY PROPERTIES REIT INC,Real Estate,Real Estate,sector,XLRE,IWM
OMC,OMC,OMNICOM GROUP,Communication Services,Communication Services,sector,XLC,SPY
OMCL,OMCL,OMNICELL INC,Health Care,Health Care,sector,XLV,IWM
OMDA,OMDA,OMADA HEALTH,Health Care,Health Care,sector,XLV,IWM
OMER,OMER,OMEROS,Health Care,Health Care,sector,XLV,IWM
ON,ON,ON SEMICONDUCTOR,Technology,Technology,sector,XLK,SPY
ONB,ONB,OLD NATIONAL BANCORP,Financials,Financials,sector,XLF,IWM
ONDS,ONDS,ONDAS INC,Information Technology,Information Technology,sector,IWM,IWM
ONEW,ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
ONIT,ONIT,ONITY GROUP INC,Financials,Financials,sector,XLF,IWM
ONL,ONL,ORION PROPERTIES,Real Estate,Real Estate,sector,XLRE,IWM
ONT,ONT,ONTERRIS INC,Industrials,Industrials,sector,XLI,IWM
OOMA,OOMA,OOMA,Information Technology,Information Technology,sector,IWM,IWM
OPAL,OPAL,OPAL FUELS CLASS A,Energy,Energy,sector,XLE,IWM
OPBK,OPBK,OP BANCORP,Financials,Financials,sector,XLF,IWM
OPCH,OPCH,OPTION CARE HEALTH INC,Health Care,Health Care,sector,XLV,IWM
OPEN,OPEN,OPENDOOR TECHNOLOGIES CLASS A,Real Estate,Real Estate,sector,XLRE,IWM
OPFI,OPFI,OPPFI INC CLASS A,Financials,Financials,sector,XLF,IWM
OPK,OPK,OPKO HEALTH,Health Care,Health Care,sector,XLV,IWM
OPLN,OPLN,OPENLANE INC,Industrials,Industrials,sector,XLI,IWM
OPRT,OPRT,OPORTUN FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
OPTU,OPTU,OPTIMUM COMMUNICATIONS INC CLASS A,Communication,Communication,sector,XLC,IWM
OPTX,OPTX,SYNTEC OPTICS HOLDINGS INC CLASS A,Information Technology,Information Technology,sector,IWM,IWM
ORA,ORA,ORMAT TECH INC,Utilities,Utilities,sector,XLU,IWM
ORC,ORC,ORCHID ISLAND CAPITAL INC,Financials,Financials,sector,XLF,IWM
ORCL,ORCL,ORACLE CORP,Technology,Technology,sector,XLK,SPY
ORGO,ORGO,ORGANOGENESIS HOLDINGS CLASS A,Health Care,Health Care,sector,XLV,IWM
ORIC,ORIC,ORIC PHARMACEUTICALS,Health Care,Health Care,sector,XLV,IWM
ORKA,ORKA,ORUKA THERAPEUTICS INC,Health Care,Health Care,sector,XLV,IWM
ORLY,ORLY,O REILLY AUTOMOTIVE INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,NDX|SPY
ORMP,ORMP,ORAMED PHARMACEUTICALS INC,Health Care,Health Care,sector,XLV,IWM
ORN,ORN,ORION GROUP INC,Industrials,Industrials,sector,XLI,IWM
ORRF,ORRF,ORRSTOWN FINANCIAL SERVICES INC,Financials,Financials,sector,XLF,IWM
OSBC,OSBC,OLD SECOND BANCORP INC,Financials,Financials,sector,XLF,IWM
OSCR,OSCR,OSCAR HEALTH CLASS A,Financials,Financials,sector,XLF,IWM
OSG,OSG,OCTAVE SPECIALTY GROUP INC,Financials,Financials,sector,XLF,IWM
OSIS,OSIS,OSI SYSTEMS,Information Technology,Information Technology,sector,IWM,IWM
OSPN,OSPN,ONESPAN,Information Technology,Information Technology,sector,IWM,IWM
OSS,OSS,ONE STOP SYSTEMS INC,Information Technology,Information Technology,sector,IWM,IWM
OSUR,OSUR,ORASURE TECHNOLOGIES INC,Health Care,Health Care,sector,XLV,IWM
OSW,OSW,ONESPAWORLD HOLDINGS LTD,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
OTIS,OTIS,OTIS WORLDWIDE CORP,Industrials,Industrials,sector,XLI,SPY
OTTR,OTTR,OTTER TAIL,Utilities,Utilities,sector,XLU,IWM
OUST,OUST,OUSTER,Information Technology,Information Technology,sector,IWM,IWM
OUT,OUT,OUTFRONT MEDIA,Real Estate,Real Estate,sector,XLRE,IWM
OVBC,OVBC,OHIO VALLEY BANC CORP,Financials,Financials,sector,XLF,IWM
OVID,OVID,OVID THERAPEUTICS,Health Care,Health Care,sector,XLV,IWM
OVLY,OVLY,OAK VALLEY BANCORP,Financials,Financials,sector,XLF,IWM
OXM,OXM,OXFORD INDUSTRIES INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
OXY,OXY,OCCIDENTAL PETROLEUM CORP,Energy,Energy,sector,XLE,SPY
P5N994,P5N994,Petrocorp Inc Escrow,Energy,Energy,sector,XLE,IWM
PACB,PACB,PACIFIC BIOSCIENCES OF CALIFORNIA,Health Care,Health Care,sector,XLV,IWM
PACK,PACK,RANPAK HOLDINGS CORP CLASS A,Materials,Materials,sector,XLB,IWM
PACS,PACS,PACS GROUP,Health Care,Health Care,sector,XLV,IWM
PAGS,PAGS,PAGSEGURO DIGITAL LTD CLASS A,Financials,Financials,sector,XLF,IWM
PAHC,PAHC,PHIBRO ANIMAL HEALTH CORP CLASS A,Health Care,Health Care,sector,XLV,IWM
PAL,PAL,PROFICIENT AUTO LOGISTICS INC,Industrials,Industrials,sector,XLI,IWM
PALI,PALI,PALISADE BIO INC,Health Care,Health Care,sector,XLV,IWM
PAMT,PAMT,PAMT CORP,Industrials,Industrials,sector,XLI,IWM
PANL,PANL,PANGAEA LOGISTICS SOLUTIONS,Industrials,Industrials,sector,XLI,IWM
PANW,PANW,PALO ALTO NETWORKS INC,Technology,Technology,sector,XLK,NDX|SPY
PAR,PAR,PAR TECHNOLOGY,Information Technology,Information Technology,sector,IWM,IWM
PARR,PARR,PAR PACIFIC HOLDINGS INC,Energy,Energy,sector,XLE,IWM
PATK,PATK,PATRICK INDUSTRIES,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
PAX,PAX,PATRIA INVESTMENTS LTD CLASS A,Financials,Financials,sector,XLF,IWM
PAY,PAY,PAYMENTUS HOLDINGS INC CLASS A,Financials,Financials,sector,XLF,IWM
PAYO,PAYO,PAYONEER GLOBAL INC,Financials,Financials,sector,XLF,IWM
PAYS,PAYS,PAYSIGN INC,Financials,Financials,sector,XLF,IWM
PAYX,PAYX,PAYCHEX INC,Industrials,Industrials,sector,XLI,NDX|SPY
PBF,PBF,PBF ENERGY CLASS A,Energy,Energy,sector,XLE,IWM
PBFS,PBFS,PIONEER BANCORP INC,Financials,Financials,sector,XLF,IWM
PBH,PBH,PRESTIGE CONSUMER HEALTHCARE INC,Health Care,Health Care,sector,XLV,IWM
PBI,PBI,PITNEY BOWES,Industrials,Industrials,sector,XLI,IWM
PBYI,PBYI,PUMA BIOTECHNOLOGY INC,Health Care,Health Care,sector,XLV,IWM
PCAR,PCAR,PACCAR INC,Industrials,Industrials,sector,XLI,NDX|SPY
PCB,PCB,PCB BANCORP,Financials,Financials,sector,XLF,IWM
PCG,PCG,P G + E CORP,Utilities,Utilities,sector,XLU,SPY
PCRX,PCRX,PACIRA BIOSCIENCES,Health Care,Health Care,sector,XLV,IWM
PCT,PCT,PURECYCLE TECHNOLOGIES,Materials,Materials,sector,XLB,IWM
PCVX,PCVX,VAXCYTE,Health Care,Health Care,sector,XLV,IWM
PCYO,PCYO,PURE CYCLE CORP,Utilities,Utilities,sector,XLU,IWM
PD,PD,PAGERDUTY,Information Technology,Information Technology,sector,IWM,IWM
PDD,PDD,PDD Holdings Inc. American Depositary Shares,Unknown,Unknown,fallback,QQQ,NDX
PDEX,PDEX,PRO DEX INC,Health Care,Health Care,sector,XLV,IWM
PDFS,PDFS,PDF SOLUTIONS,Information Technology,Information Technology,sector,IWM,IWM
PDLB,PDLB,PONCE FINANCIAL GROUP INC,Financials,Financials,sector,XLF,IWM
PDLI,PDLI,PDL BIOPHARMA INC,Health Care,Health Care,sector,XLV,IWM
PDM,PDM,PIEDMONT REALTY TRUST CLASS A,Real Estate,Real Estate,sector,XLRE,IWM
PDYN,PDYN,PALLADYNE AI CORP,Industrials,Industrials,sector,XLI,IWM
PEB,PEB,PEBBLEBROOK HOTEL TRUST REIT,Real Estate,Real Estate,sector,XLRE,IWM
PEBK,PEBK,PEOPLES BANCORP OF NORTH CAROLINA,Financials,Financials,sector,XLF,IWM
PEBO,PEBO,PEOPLES BANCORP INC,Financials,Financials,sector,XLF,IWM
PECO,PECO,PHILLIPS EDISON AND COMPANY,Real Estate,Real Estate,sector,XLRE,IWM
PEG,PEG,PUBLIC SERVICE ENTERPRISE GP,Utilities,Utilities,sector,XLU,SPY
PENG,PENG,PENGUIN SOLUTIONS INC,Information Technology,Information Technology,sector,IWM,IWM
PENN,PENN,PENN ENTERTAINMENT,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
PEP,PEP,PEPSICO INC,Consumer Staples,Consumer Staples,sector,XLP,NDX|SPY
PESI,PESI,PERMA FIX ENVIRONMENTAL SERVICES I,Industrials,Industrials,sector,XLI,IWM
PFBC,PFBC,PREFERRED BANK,Financials,Financials,sector,XLF,IWM
PFE,PFE,PFIZER INC,Health Care,Health Care,sector,XLV,SPY
PFG,PFG,PRINCIPAL FINANCIAL GROUP,Financials,Financials,sector,XLF,SPY
PFIS,PFIS,PEOPLES FINANCIAL SERVICES CORP,Financials,Financials,sector,XLF,IWM
PFS,PFS,PROVIDENT FINANCIAL SERVICES INC,Financials,Financials,sector,XLF,IWM
PFSI,PFSI,PENNYMAC FINANCIAL SERVICES,Financials,Financials,sector,XLF,IWM
PG,PG,PROCTER + GAMBLE CO/THE,Consumer Staples,Consumer Staples,sector,XLP,SPY
PGC,PGC,PEAPACK GLADSTONE FINANCIAL CORP,Financials,Financials,sector,XLF,IWM
PGEN,PGEN,PRECIGEN,Health Care,Health Care,sector,XLV,IWM
PGNY,PGNY,PROGYNY,Health Care,Health Care,sector,XLV,IWM
PGR,PGR,PROGRESSIVE CORP,Financials,Financials,sector,XLF,SPY
PH,PH,PARKER HANNIFIN CORP,Industrials,Industrials,sector,XLI,SPY
PHAT,PHAT,PHATHOM PHARMACEUTICALS,Health Care,Health Care,sector,XLV,IWM
PHIN,PHIN,PHINIA,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
PHM,PHM,PULTEGROUP INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,SPY
PHR,PHR,PHREESIA INC,Health Care,Health Care,sector,XLV,IWM
PI,PI,IMPINJ,Information Technology,Information Technology,sector,IWM,IWM
PII,PII,POLARIS INC,Consumer Discretionary,Consumer Discretionary,sector,XLY,IWM
PINE,PINE,ALPINE INCOME PROPERTY TRUST INC,Real Estate,Real Estate,sector,XLRE,IWM
PIPR,PIPR,PIPER SANDLER COMPANIES,Financials,Financials,sector,XLF,IWM
PJT,PJT,PJT PARTNERS CLASS A,Financials,Financials,sector,XLF,IWM
PK,PK,PARK HOTELS RESORTS INC,Real Estate,Real Estate,sector,XLRE,IWM
PKBK,PKBK,PARKE BANCORP INC,Financials,Financials,sector,XLF,IWM
PKE,PKE,PARK AEROSPACE CORP,Industrials,Industrials,sector,XLI,IWM
PKG,PKG,PACKAGING CORP OF AMERICA,Materials,Materials,sector,XLB,SPY
PKOH,PKOH,PARK OHIO HOLDINGS CORP,Industrials,Industrials,sector,XLI,IWM
PLAB,PLAB,PHOTRONICS,Information Technology,Information Technology,sector,IWM,IWM
